"cell","flow","bin","recruit"
936,1000,"bin_1",0.512105454545455
937,1000,"bin_1",0.512105454545455
938,1000,"bin_1",0.512105454545455
939,1000,"bin_1",0.512105454545455
940,1000,"bin_1",0.512105454545455
941,1000,"bin_1",0.512105454545455
942,1000,"bin_1",0.512105454545455
943,1000,"bin_1",0.512105454545455
944,1000,"bin_1",0.512105454545455
945,1000,"bin_1",0.512105454545455
946,1000,"bin_1",0.512105454545455
947,1000,"bin_1",0.512105454545455
948,1000,"bin_1",0.512105454545455
949,1000,"bin_1",0.512105454545455
950,1000,"bin_1",0.512105454545455
951,1000,"bin_1",0.512105454545455
952,1000,"bin_1",0.512105454545455
953,1000,"bin_1",0.512105454545455
954,1000,"bin_1",0.512105454545455
955,1000,"bin_1",0.512105454545455
956,1000,"bin_1",0.512105454545455
957,2500,"bin_4",0.7409
958,1500,"bin_2",0.60272
959,1500,"bin_2",0.60272
960,1500,"bin_2",0.60272
961,1500,"bin_2",0.60272
962,1500,"bin_2",0.60272
963,2000,"bin_3",0.71788
964,2500,"bin_4",0.7409
965,3000,"bin_5",0.73986
966,2000,"bin_3",0.71788
967,2000,"bin_3",0.71788
968,2500,"bin_4",0.7409
969,2500,"bin_4",0.7409
970,4000,"bin_7",0.636992727272727
971,4000,"bin_7",0.636992727272727
972,3000,"bin_5",0.73986
973,4000,"bin_7",0.636992727272727
976,2500,"bin_4",0.7409
977,2500,"bin_4",0.7409
978,4000,"bin_7",0.636992727272727
979,2500,"bin_4",0.7409
980,2000,"bin_3",0.71788
981,1500,"bin_2",0.60272
982,1500,"bin_2",0.60272
983,1000,"bin_1",0.512105454545455
984,1000,"bin_1",0.512105454545455
987,2500,"bin_4",0.7409
988,2500,"bin_4",0.7409
989,1000,"bin_1",0.512105454545455
990,1000,"bin_1",0.512105454545455
991,1000,"bin_1",0.512105454545455
992,1000,"bin_1",0.512105454545455
1014,1000,"bin_1",0.512105454545455
1015,1000,"bin_1",0.512105454545455
1016,1000,"bin_1",0.512105454545455
1017,1000,"bin_1",0.512105454545455
1018,1000,"bin_1",0.512105454545455
1019,1000,"bin_1",0.512105454545455
1020,1000,"bin_1",0.512105454545455
1021,1000,"bin_1",0.512105454545455
1022,1000,"bin_1",0.512105454545455
1023,1000,"bin_1",0.512105454545455
1024,1000,"bin_1",0.512105454545455
1025,1000,"bin_1",0.512105454545455
1026,1000,"bin_1",0.512105454545455
1027,1000,"bin_1",0.512105454545455
1028,1000,"bin_1",0.512105454545455
1029,1000,"bin_1",0.512105454545455
1030,1000,"bin_1",0.512105454545455
1031,1000,"bin_1",0.512105454545455
1032,1000,"bin_1",0.512105454545455
1033,1000,"bin_1",0.512105454545455
1034,1000,"bin_1",0.512105454545455
1035,1000,"bin_1",0.512105454545455
1036,1000,"bin_1",0.512105454545455
1037,1000,"bin_1",0.512105454545455
1038,1000,"bin_1",0.512105454545455
1039,1000,"bin_1",0.512105454545455
1040,1000,"bin_1",0.512105454545455
1041,1000,"bin_1",0.512105454545455
1042,1000,"bin_1",0.512105454545455
1043,1000,"bin_1",0.512105454545455
1044,1000,"bin_1",0.512105454545455
1045,1000,"bin_1",0.512105454545455
1046,1000,"bin_1",0.512105454545455
1047,1000,"bin_1",0.512105454545455
1048,1000,"bin_1",0.512105454545455
1049,1000,"bin_1",0.512105454545455
1050,1000,"bin_1",0.512105454545455
1051,1000,"bin_1",0.512105454545455
1052,1000,"bin_1",0.512105454545455
1053,1000,"bin_1",0.512105454545455
1054,1000,"bin_1",0.512105454545455
1055,1000,"bin_1",0.512105454545455
1056,1000,"bin_1",0.512105454545455
1057,1000,"bin_1",0.512105454545455
1058,1000,"bin_1",0.512105454545455
1059,1000,"bin_1",0.512105454545455
1060,1000,"bin_1",0.512105454545455
1061,1000,"bin_1",0.512105454545455
1062,1000,"bin_1",0.512105454545455
1063,1000,"bin_1",0.512105454545455
1064,1000,"bin_1",0.512105454545455
1065,1000,"bin_1",0.512105454545455
1066,1000,"bin_1",0.512105454545455
1067,1000,"bin_1",0.512105454545455
1068,2500,"bin_4",0.7409
1069,1000,"bin_1",0.512105454545455
1070,1500,"bin_2",0.60272
1071,1500,"bin_2",0.60272
1072,1500,"bin_2",0.60272
1073,2500,"bin_4",0.7409
1074,4000,"bin_7",0.636992727272727
1075,4000,"bin_7",0.636992727272727
1076,4000,"bin_7",0.636992727272727
1079,4000,"bin_7",0.636992727272727
1080,3000,"bin_5",0.73986
1081,4000,"bin_7",0.636992727272727
1082,4000,"bin_7",0.636992727272727
1083,3000,"bin_5",0.73986
1086,4000,"bin_7",0.636992727272727
1087,4000,"bin_7",0.636992727272727
1088,2500,"bin_4",0.7409
1089,2500,"bin_4",0.7409
1090,2500,"bin_4",0.7409
1091,2500,"bin_4",0.7409
1092,2500,"bin_4",0.7409
1093,2500,"bin_4",0.7409
1094,2500,"bin_4",0.7409
1095,3000,"bin_5",0.73986
1096,1000,"bin_1",0.512105454545455
1097,1000,"bin_1",0.512105454545455
1098,1000,"bin_1",0.512105454545455
1099,1000,"bin_1",0.512105454545455
1100,4000,"bin_7",0.636992727272727
1101,4000,"bin_7",0.636992727272727
1102,4000,"bin_7",0.636992727272727
1103,1000,"bin_1",0.512105454545455
1104,1000,"bin_1",0.512105454545455
1105,1000,"bin_1",0.512105454545455
1106,1000,"bin_1",0.512105454545455
1107,1000,"bin_1",0.512105454545455
1110,2500,"bin_4",0.7409
1129,1000,"bin_1",0.512105454545455
1130,1000,"bin_1",0.512105454545455
1131,1000,"bin_1",0.512105454545455
1132,1000,"bin_1",0.512105454545455
1133,1000,"bin_1",0.512105454545455
1134,1000,"bin_1",0.512105454545455
1135,1000,"bin_1",0.512105454545455
1136,1000,"bin_1",0.512105454545455
1137,1000,"bin_1",0.512105454545455
1138,1000,"bin_1",0.512105454545455
1139,1000,"bin_1",0.512105454545455
1141,1000,"bin_1",0.512105454545455
1142,1000,"bin_1",0.512105454545455
1143,1000,"bin_1",0.512105454545455
1144,1000,"bin_1",0.512105454545455
1145,1000,"bin_1",0.512105454545455
1146,1000,"bin_1",0.512105454545455
1147,1000,"bin_1",0.512105454545455
1148,1000,"bin_1",0.512105454545455
1149,1000,"bin_1",0.512105454545455
1150,1000,"bin_1",0.512105454545455
1151,1000,"bin_1",0.512105454545455
1152,1000,"bin_1",0.512105454545455
1153,1000,"bin_1",0.512105454545455
1154,1000,"bin_1",0.512105454545455
1155,1000,"bin_1",0.512105454545455
1156,1000,"bin_1",0.512105454545455
1157,1000,"bin_1",0.512105454545455
1158,1000,"bin_1",0.512105454545455
1159,1000,"bin_1",0.512105454545455
1160,1000,"bin_1",0.512105454545455
1161,1000,"bin_1",0.512105454545455
1162,1000,"bin_1",0.512105454545455
1163,1000,"bin_1",0.512105454545455
1164,1000,"bin_1",0.512105454545455
1165,1000,"bin_1",0.512105454545455
1166,1000,"bin_1",0.512105454545455
1167,1000,"bin_1",0.512105454545455
1168,1000,"bin_1",0.512105454545455
1169,1000,"bin_1",0.512105454545455
1170,1000,"bin_1",0.512105454545455
1171,1000,"bin_1",0.512105454545455
1172,1500,"bin_2",0.60272
1173,2000,"bin_3",0.71788
1174,1000,"bin_1",0.512105454545455
1175,1000,"bin_1",0.512105454545455
1176,1000,"bin_1",0.512105454545455
1177,1000,"bin_1",0.512105454545455
1178,1500,"bin_2",0.60272
1179,1500,"bin_2",0.60272
1180,1000,"bin_1",0.512105454545455
1181,2500,"bin_4",0.7409
1182,1000,"bin_1",0.512105454545455
1183,1000,"bin_1",0.512105454545455
1184,1000,"bin_1",0.512105454545455
1185,1500,"bin_2",0.60272
1186,1000,"bin_1",0.512105454545455
1188,1500,"bin_2",0.60272
1189,1500,"bin_2",0.60272
1190,3000,"bin_5",0.73986
1200,2500,"bin_4",0.7409
1202,4000,"bin_7",0.636992727272727
1203,3000,"bin_5",0.73986
1204,3000,"bin_5",0.73986
1205,2500,"bin_4",0.7409
1206,2500,"bin_4",0.7409
1208,2500,"bin_4",0.7409
1209,2500,"bin_4",0.7409
1210,2500,"bin_4",0.7409
1211,2500,"bin_4",0.7409
1212,2500,"bin_4",0.7409
1213,2500,"bin_4",0.7409
1214,4000,"bin_7",0.636992727272727
1215,2500,"bin_4",0.7409
1216,2000,"bin_3",0.71788
1217,3000,"bin_5",0.73986
1218,1000,"bin_1",0.512105454545455
1219,1000,"bin_1",0.512105454545455
1220,1000,"bin_1",0.512105454545455
1221,2000,"bin_3",0.71788
1222,1000,"bin_1",0.512105454545455
1223,2500,"bin_4",0.7409
1224,4000,"bin_7",0.636992727272727
1225,1000,"bin_1",0.512105454545455
1226,1000,"bin_1",0.512105454545455
1227,1000,"bin_1",0.512105454545455
1228,1000,"bin_1",0.512105454545455
1229,1000,"bin_1",0.512105454545455
1230,2500,"bin_4",0.7409
1250,1000,"bin_1",0.512105454545455
1251,1000,"bin_1",0.512105454545455
1252,1000,"bin_1",0.512105454545455
1253,1000,"bin_1",0.512105454545455
1254,1000,"bin_1",0.512105454545455
1255,1000,"bin_1",0.512105454545455
1256,1000,"bin_1",0.512105454545455
1257,1000,"bin_1",0.512105454545455
1258,1000,"bin_1",0.512105454545455
1259,1000,"bin_1",0.512105454545455
1260,1000,"bin_1",0.512105454545455
1263,1000,"bin_1",0.512105454545455
1264,1000,"bin_1",0.512105454545455
1265,1000,"bin_1",0.512105454545455
1266,1000,"bin_1",0.512105454545455
1267,1000,"bin_1",0.512105454545455
1268,1000,"bin_1",0.512105454545455
1269,1000,"bin_1",0.512105454545455
1270,1000,"bin_1",0.512105454545455
1272,2500,"bin_4",0.7409
1273,2000,"bin_3",0.71788
1274,2000,"bin_3",0.71788
1275,1000,"bin_1",0.512105454545455
1276,1000,"bin_1",0.512105454545455
1277,1000,"bin_1",0.512105454545455
1278,1000,"bin_1",0.512105454545455
1279,1000,"bin_1",0.512105454545455
1280,1000,"bin_1",0.512105454545455
1281,1000,"bin_1",0.512105454545455
1282,1000,"bin_1",0.512105454545455
1283,1000,"bin_1",0.512105454545455
1284,1000,"bin_1",0.512105454545455
1285,1000,"bin_1",0.512105454545455
1286,1000,"bin_1",0.512105454545455
1287,1000,"bin_1",0.512105454545455
1288,1000,"bin_1",0.512105454545455
