"","cell","natural","current_operations","combined_operations","combined_operations_AWSA","x","y","z"
"2149",2496,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507436,737821,4600
"2150",2497,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507444,737829,4601
"2151",2498,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507464,737857,4600
"2152",2499,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507452,737838,4601
"2153",2500,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507458,737847,4600
"2154",2501,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507286,737656,4598
"2155",2502,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507292,737666,4598
"2156",2503,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507402,737761,4603
"2157",2504,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507393,737752,4602
"2158",2505,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507299,737676,4598
